date,ticker,close_price
2022-11-11,MTR,214.49
2022-11-14,MTR,209.59
2022-11-15,MTR,214.68
2022-11-16,MTR,214.06
2022-11-17,MTR,214.46
2022-11-18,MTR,212.6
2022-11-21,MTR,215.28
2022-11-22,MTR,213.88
2022-11-23,MTR,214.32
2022-11-24,MTR,208.43
2022-11-25,MTR,208.4
2022-11-28,MTR,204.31
2022-11-29,MTR,205.46
2022-11-30,MTR,201.42
2022-12-01,MTR,191.14
2022-12-02,MTR,192.03
2022-12-05,MTR,189.42
2022-12-06,MTR,185.27
2022-12-07,MTR,186.47
2022-12-08,MTR,177.66
2022-12-09,MTR,178.31
2022-12-12,MTR,180.65
2022-12-13,MTR,179.43
2022-12-14,MTR,175.97
2022-12-15,MTR,177.76
2022-12-16,MTR,176.96
2022-12-19,MTR,172.38
2022-12-20,MTR,175.84
2022-12-21,MTR,172.46
2022-12-22,MTR,174.57
2022-12-23,MTR,171.58
2022-12-26,MTR,171.47
2022-12-27,MTR,167.06
2022-12-28,MTR,167.21
2022-12-29,MTR,168.52
2022-12-30,MTR,164.42
2023-01-02,MTR,164.55
2023-01-03,MTR,166.96
2023-01-04,MTR,174.71
2023-01-05,MTR,179.2
2023-01-06,MTR,182.14
2023-01-09,MTR,179.35
2023-01-10,MTR,174.37
2023-01-11,MTR,174.09
2023-01-12,MTR,181.64
2023-01-13,MTR,188.69
2023-01-16,MTR,185.97
2023-01-17,MTR,183.91
2023-01-18,MTR,186.85
2023-01-19,MTR,184.47
2023-01-20,MTR,184.47
2023-01-23,MTR,186.48
2023-01-24,MTR,196.35
2023-01-25,MTR,197.46
2023-01-26,MTR,202.35
2023-01-27,MTR,194.5
2023-01-30,MTR,196.54
2023-01-31,MTR,194.3
2023-02-01,MTR,199.33
2023-02-02,MTR,203.93
2023-02-03,MTR,205.94
2023-02-06,MTR,204.29
2023-02-07,MTR,200.65
2023-02-08,MTR,200.56
2023-02-09,MTR,204.3
2023-02-10,MTR,206.44
2023-02-13,MTR,212.5
2023-02-14,MTR,218.52
2023-02-15,MTR,219.13
2023-02-16,MTR,221.22
2023-02-17,MTR,221.7
2023-02-20,MTR,220.47
2023-02-21,MTR,222.09
2023-02-22,MTR,221.58
2023-02-23,MTR,218.37
2023-02-24,MTR,218.35
2023-02-27,MTR,218.21
2023-02-28,MTR,215.9
2023-03-01,MTR,214.81
2023-03-02,MTR,212.32
2023-03-03,MTR,215.25
2023-03-06,MTR,219.75
2023-03-07,MTR,218.79
2023-03-08,MTR,223.48
2023-03-09,MTR,224.49
2023-03-10,MTR,218.28
2023-03-13,MTR,224.79
2023-03-14,MTR,217.19
2023-03-15,MTR,215.73
2023-03-16,MTR,213.68
2023-03-17,MTR,217.3
2023-03-20,MTR,219.96
2023-03-21,MTR,231.39
2023-03-22,MTR,231.18
2023-03-23,MTR,229.34
2023-03-24,MTR,219.77
2023-03-27,MTR,221.41
2023-03-28,MTR,218.37
2023-03-29,MTR,215.67
2023-03-30,MTR,221.2
2023-03-31,MTR,228.47
2023-04-03,MTR,224.58
2023-04-04,MTR,221.84
2023-04-05,MTR,216.49
2023-04-06,MTR,212.46
2023-04-07,MTR,212.89
2023-04-10,MTR,216.77
2023-04-11,MTR,221.59
2023-04-12,MTR,219.72
2023-04-13,MTR,214.83
2023-04-14,MTR,219.3
2023-04-17,MTR,212.57
2023-04-18,MTR,212.07
2023-04-19,MTR,213.03
2023-04-20,MTR,209.88
2023-04-21,MTR,211.05
2023-04-24,MTR,208.61
2023-04-25,MTR,212.05
2023-04-26,MTR,207.28
2023-04-27,MTR,205.95
2023-04-28,MTR,208.54
2023-05-01,MTR,208.66
2023-05-02,MTR,209.28
2023-05-03,MTR,207.23
2023-05-04,MTR,202.32
2023-05-05,MTR,195.66
2023-05-08,MTR,196.61
2023-05-09,MTR,192.72
2023-05-10,MTR,191.71
2023-05-11,MTR,192.31
2023-05-12,MTR,188.37
2023-05-15,MTR,182.19
2023-05-16,MTR,187.36
2023-05-17,MTR,191.23
2023-05-18,MTR,197.32
2023-05-19,MTR,192.92
2023-05-22,MTR,193.13
2023-05-23,MTR,189.53
2023-05-24,MTR,188.88
2023-05-25,MTR,188.58
2023-05-26,MTR,184.65
2023-05-29,MTR,186.15
2023-05-30,MTR,187.61
2023-05-31,MTR,191.73
2023-06-01,MTR,188.79
2023-06-02,MTR,183.54
2023-06-05,MTR,182.12
2023-06-06,MTR,188.19
2023-06-07,MTR,184.58
2023-06-08,MTR,185.51
2023-06-09,MTR,185.52
2023-06-12,MTR,189.66
2023-06-13,MTR,182.68
2023-06-14,MTR,187.57
2023-06-15,MTR,191.88
2023-06-16,MTR,189.85
2023-06-19,MTR,192.32
2023-06-20,MTR,194.2
2023-06-21,MTR,189.56
2023-06-22,MTR,190.97
2023-06-23,MTR,191.89
2023-06-26,MTR,193.94
2023-06-27,MTR,193.09
2023-06-28,MTR,191.21
2023-06-29,MTR,195.91
2023-06-30,MTR,198.79
2023-07-03,MTR,200.36
2023-07-04,MTR,202.07
2023-07-05,MTR,203.75
2023-07-06,MTR,205.64
2023-07-07,MTR,206.46
2023-07-10,MTR,209.37
2023-07-11,MTR,204.12
2023-07-12,MTR,205.43
2023-07-13,MTR,203.12
2023-07-14,MTR,201.82
2023-07-17,MTR,203.06
2023-07-18,MTR,201.65
2023-07-19,MTR,199.09
2023-07-20,MTR,199.1
2023-07-21,MTR,197.89
2023-07-24,MTR,194.89
2023-07-25,MTR,199.44
2023-07-26,MTR,200.45
2023-07-27,MTR,196.63
2023-07-28,MTR,190.55
2023-07-31,MTR,190.1
2023-08-01,MTR,191.42
2023-08-02,MTR,188.54
2023-08-03,MTR,190.58
2023-08-04,MTR,190.92
2023-08-07,MTR,195.07
2023-08-08,MTR,200.18
2023-08-09,MTR,203.11
2023-08-10,MTR,199.14
2023-08-11,MTR,195.57
2023-08-14,MTR,198.26
2023-08-15,MTR,204.21
2023-08-16,MTR,198.28
2023-08-17,MTR,196.96
2023-08-18,MTR,203.66
2023-08-21,MTR,204.57
2023-08-22,MTR,215.78
2023-08-23,MTR,212.16
2023-08-24,MTR,209.49
2023-08-25,MTR,207.71
2023-08-28,MTR,202.95
2023-08-29,MTR,199.21
2023-08-30,MTR,195.18
2023-08-31,MTR,194.26
2023-09-01,MTR,190.62
2023-09-04,MTR,185.58
2023-09-05,MTR,188.53
2023-09-06,MTR,190.25
2023-09-07,MTR,189.06
2023-09-08,MTR,192.3
2023-09-11,MTR,187.15
2023-09-12,MTR,186.8
2023-09-13,MTR,186.61
2023-09-14,MTR,186.89
2023-09-15,MTR,185.78
2023-09-18,MTR,183.9
2023-09-19,MTR,181.16
2023-09-20,MTR,185.6
2023-09-21,MTR,189.75
2023-09-22,MTR,188.61
2023-09-25,MTR,184.83
2023-09-26,MTR,176.2
2023-09-27,MTR,181.82
2023-09-28,MTR,181.27
2023-09-29,MTR,182.27
2023-10-02,MTR,178.03
2023-10-03,MTR,178.23
2023-10-04,MTR,177.68
2023-10-05,MTR,177.04
2023-10-06,MTR,177.6
2023-10-09,MTR,176.38
2023-10-10,MTR,171.06
2023-10-11,MTR,168.42
2023-10-12,MTR,162.49
2023-10-13,MTR,162.4
2023-10-16,MTR,162.14
2023-10-17,MTR,164.34
2023-10-18,MTR,167.22
2023-10-19,MTR,164.55
2023-10-20,MTR,165.08
2023-10-23,MTR,160.33
2023-10-24,MTR,161.72
2023-10-25,MTR,159.27
2023-10-26,MTR,158.97
2023-10-27,MTR,160.41
2023-10-30,MTR,163.23
2023-10-31,MTR,160.42
2023-11-01,MTR,160.97
2023-11-02,MTR,158.01
2023-11-03,MTR,162.58
2023-11-06,MTR,168.33
2023-11-07,MTR,171.78
2023-11-08,MTR,165.61
2023-11-09,MTR,167.06
2023-11-10,MTR,164.31
2023-11-13,MTR,170.02
2023-11-14,MTR,174.93
2023-11-15,MTR,177.82
2023-11-16,MTR,175.69
2023-11-17,MTR,177.52
2023-11-20,MTR,175.89
2023-11-21,MTR,174.31
2023-11-22,MTR,177.03
2023-11-23,MTR,173.68
2023-11-24,MTR,172.91
2023-11-27,MTR,178.75
2023-11-28,MTR,179.72
2023-11-29,MTR,180.97
2023-11-30,MTR,182.02
2023-12-01,MTR,182.41
2023-12-04,MTR,183.4
2023-12-05,MTR,183.74
2023-12-06,MTR,178.2
2023-12-07,MTR,180.59
2023-12-08,MTR,183.08
2023-12-11,MTR,179.86
2023-12-12,MTR,178.5
2023-12-13,MTR,181.0
2023-12-14,MTR,181.52
2023-12-15,MTR,185.69
2023-12-18,MTR,200.81
2023-12-19,MTR,203.31
2023-12-20,MTR,205.9
2023-12-21,MTR,208.69
2023-12-22,MTR,211.84
2023-12-25,MTR,207.98
2023-12-26,MTR,203.01
2023-12-27,MTR,205.19
2023-12-28,MTR,205.77
2023-12-29,MTR,204.92
2024-01-01,MTR,210.17
2024-01-02,MTR,217.95
2024-01-03,MTR,222.26
2024-01-04,MTR,221.44
2024-01-05,MTR,214.63
2024-01-08,MTR,214.38
2024-01-09,MTR,207.46
2024-01-10,MTR,198.14
2024-01-11,MTR,200.01
2024-01-12,MTR,202.5
2024-01-15,MTR,195.12
2024-01-16,MTR,195.23
2024-01-17,MTR,195.95
2024-01-18,MTR,192.42
2024-01-19,MTR,188.22
2024-01-22,MTR,193.46
2024-01-23,MTR,190.97
2024-01-24,MTR,186.46
2024-01-25,MTR,182.55
2024-01-26,MTR,182.17
2024-01-29,MTR,179.73
2024-01-30,MTR,178.56
2024-01-31,MTR,180.94
2024-02-01,MTR,184.19
2024-02-02,MTR,179.58
2024-02-05,MTR,181.2
2024-02-06,MTR,182.91
2024-02-07,MTR,181.94
2024-02-08,MTR,182.03
2024-02-09,MTR,187.45
2024-02-12,MTR,185.4
2024-02-13,MTR,185.3
2024-02-14,MTR,186.28
2024-02-15,MTR,185.63
2024-02-16,MTR,185.79
2024-02-19,MTR,186.12
2024-02-20,MTR,190.99
2024-02-21,MTR,193.85
2024-02-22,MTR,191.79
2024-02-23,MTR,188.26
2024-02-26,MTR,188.46
2024-02-27,MTR,189.73
2024-02-28,MTR,182.21
2024-02-29,MTR,186.94
2024-03-01,MTR,186.48
2024-03-04,MTR,182.99
2024-03-05,MTR,183.39
2024-03-06,MTR,183.03
2024-03-07,MTR,178.49
2024-03-08,MTR,175.29
2024-03-11,MTR,176.8
2024-03-12,MTR,169.06
2024-03-13,MTR,167.11
2024-03-14,MTR,164.17
2024-03-15,MTR,161.62
2024-03-18,MTR,159.44
2024-03-19,MTR,161.28
2024-03-20,MTR,165.63
2024-03-21,MTR,166.45
2024-03-22,MTR,172.35
2024-03-25,MTR,171.06
2024-03-26,MTR,174.23
2024-03-27,MTR,175.59
2024-03-28,MTR,179.12
2024-03-29,MTR,177.7
2024-04-01,MTR,184.32
2024-04-02,MTR,183.27
2024-04-03,MTR,181.17
2024-04-04,MTR,181.79
2024-04-05,MTR,182.93
2024-04-08,MTR,179.44
2024-04-09,MTR,177.73
2024-04-10,MTR,175.84
2024-04-11,MTR,176.42
2024-04-12,MTR,173.77
2024-04-15,MTR,174.78
2024-04-16,MTR,173.96
2024-04-17,MTR,172.99
2024-04-18,MTR,174.09
2024-04-19,MTR,177.78
2024-04-22,MTR,176.1
2024-04-23,MTR,172.81
2024-04-24,MTR,172.34
2024-04-25,MTR,171.92
2024-04-26,MTR,170.61
2024-04-29,MTR,173.31
2024-04-30,MTR,172.11
2024-05-01,MTR,169.36
2024-05-02,MTR,169.89
2024-05-03,MTR,167.62
2024-05-06,MTR,169.01
2024-05-07,MTR,171.93
2024-05-08,MTR,172.6
2024-05-09,MTR,171.52
2024-05-10,MTR,167.79
2024-05-13,MTR,164.09
2024-05-14,MTR,163.32
2024-05-15,MTR,161.83
2024-05-16,MTR,156.77
2024-05-17,MTR,154.58
2024-05-20,MTR,153.17
2024-05-21,MTR,149.13
2024-05-22,MTR,150.87
2024-05-23,MTR,151.63
2024-05-24,MTR,154.35
2024-05-27,MTR,156.72
2024-05-28,MTR,158.88
2024-05-29,MTR,155.41
2024-05-30,MTR,157.33
2024-05-31,MTR,153.62
2024-06-03,MTR,152.71
2024-06-04,MTR,149.78
2024-06-05,MTR,153.14
2024-06-06,MTR,153.48
2024-06-07,MTR,157.43
2024-06-10,MTR,153.24
2024-06-11,MTR,150.73
2024-06-12,MTR,147.09
2024-06-13,MTR,146.05
2024-06-14,MTR,145.64
2024-06-17,MTR,147.59
2024-06-18,MTR,147.73
2024-06-19,MTR,144.7
2024-06-20,MTR,140.43
2024-06-21,MTR,142.6
2024-06-24,MTR,143.63
2024-06-25,MTR,137.36
2024-06-26,MTR,137.32
2024-06-27,MTR,134.34
2024-06-28,MTR,131.2
2024-07-01,MTR,130.61
2024-07-02,MTR,131.81
2024-07-03,MTR,129.98
2024-07-04,MTR,126.79
2024-07-05,MTR,127.79
2024-07-08,MTR,128.78
2024-07-09,MTR,127.5
2024-07-10,MTR,128.14
2024-07-11,MTR,125.96
2024-07-12,MTR,125.67
2024-07-15,MTR,124.36
2024-07-16,MTR,125.0
2024-07-17,MTR,124.23
2024-07-18,MTR,125.77
2024-07-19,MTR,131.14
2024-07-22,MTR,131.08
2024-07-23,MTR,130.55
2024-07-24,MTR,127.71
2024-07-25,MTR,129.19
2024-07-26,MTR,126.99
2024-07-29,MTR,132.12
2024-07-30,MTR,139.56
2024-07-31,MTR,140.59
2024-08-01,MTR,137.28
2024-08-02,MTR,139.51
2024-08-05,MTR,143.42
2024-08-06,MTR,140.34
2024-08-07,MTR,145.62
2024-08-08,MTR,142.44
2024-08-09,MTR,139.59
2024-08-12,MTR,141.29
2024-08-13,MTR,144.46
2024-08-14,MTR,145.55
2024-08-15,MTR,147.05
2024-08-16,MTR,149.46
2024-08-19,MTR,152.78
2024-08-20,MTR,148.27
2024-08-21,MTR,146.82
2024-08-22,MTR,145.52
2024-08-23,MTR,144.82
2024-08-26,MTR,146.87
2024-08-27,MTR,145.83
2024-08-28,MTR,145.98
2024-08-29,MTR,143.08
2024-08-30,MTR,145.39
2024-09-02,MTR,144.99
2024-09-03,MTR,147.9
2024-09-04,MTR,149.29
2024-09-05,MTR,147.32
2024-09-06,MTR,151.08
2024-09-09,MTR,151.36
2024-09-10,MTR,148.48
2024-09-11,MTR,144.7
2024-09-12,MTR,149.07
2024-09-13,MTR,147.57
2024-09-16,MTR,146.67
2024-09-17,MTR,143.55
2024-09-18,MTR,147.13
2024-09-19,MTR,149.62
2024-09-20,MTR,151.04
2024-09-23,MTR,150.84
2024-09-24,MTR,152.71
2024-09-25,MTR,151.1
2024-09-26,MTR,150.34
2024-09-27,MTR,149.49
2024-09-30,MTR,151.43
2024-10-01,MTR,146.84
2024-10-02,MTR,149.64
2024-10-03,MTR,153.72
2024-10-04,MTR,151.81
2024-10-07,MTR,151.03
2024-10-08,MTR,147.75
2024-10-09,MTR,148.87
2024-10-10,MTR,144.34
2024-10-11,MTR,144.3
2024-10-14,MTR,141.37
2024-10-15,MTR,144.27
2024-10-16,MTR,147.73
2024-10-17,MTR,151.12
2024-10-18,MTR,155.29
2024-10-21,MTR,157.06
2024-10-22,MTR,160.38
2024-10-23,MTR,163.13
2024-10-24,MTR,160.33
2024-10-25,MTR,163.79
2024-10-28,MTR,166.88
2024-10-29,MTR,169.08
2024-10-30,MTR,163.46
2024-10-31,MTR,165.4
2024-11-01,MTR,167.41
2024-11-04,MTR,166.67
2024-11-05,MTR,165.06
2024-11-06,MTR,162.55
2024-11-07,MTR,158.88
2024-11-08,MTR,160.18
2024-11-11,MTR,160.39
2024-11-12,MTR,159.53
2024-11-13,MTR,164.66
2024-11-14,MTR,162.43
2024-11-15,MTR,160.08
2024-11-18,MTR,166.19
2024-11-19,MTR,164.48
2024-11-20,MTR,163.12
2024-11-21,MTR,161.61
2024-11-22,MTR,162.41
2024-11-25,MTR,158.15
2024-11-26,MTR,157.51
2024-11-27,MTR,157.04
2024-11-28,MTR,155.37
2024-11-29,MTR,156.49
2024-12-02,MTR,158.85
2024-12-03,MTR,160.5
2024-12-04,MTR,165.84
2024-12-05,MTR,161.86
2024-12-06,MTR,163.22
2024-12-09,MTR,161.97
2024-12-10,MTR,161.47
2024-12-11,MTR,164.71
2024-12-12,MTR,167.02
2024-12-13,MTR,165.54
2024-12-16,MTR,168.08
2024-12-17,MTR,166.28
2024-12-18,MTR,166.34
2024-12-19,MTR,165.34
2024-12-20,MTR,167.44
2024-12-23,MTR,171.67
2024-12-24,MTR,171.05
2024-12-25,MTR,171.5
2024-12-26,MTR,167.1
2024-12-27,MTR,164.27
2024-12-30,MTR,162.98
2024-12-31,MTR,164.57
2025-01-01,MTR,164.44
2025-01-02,MTR,161.15
2025-01-03,MTR,160.24
2025-01-06,MTR,159.38
2025-01-07,MTR,153.89
2025-01-08,MTR,155.91
2025-01-09,MTR,159.21
2025-01-10,MTR,156.6
2025-01-13,MTR,157.51
2025-01-14,MTR,156.81
2025-01-15,MTR,155.95
2025-01-16,MTR,159.83
2025-01-17,MTR,163.62
2025-01-20,MTR,166.36
2025-01-21,MTR,166.25
2025-01-22,MTR,169.88
2025-01-23,MTR,166.9
2025-01-24,MTR,166.47
2025-01-27,MTR,170.67
2025-01-28,MTR,168.7
2025-01-29,MTR,172.26
2025-01-30,MTR,172.68
2025-01-31,MTR,173.18
2025-02-03,MTR,170.15
2025-02-04,MTR,171.7
2025-02-05,MTR,178.78
2025-02-06,MTR,179.86
2025-02-07,MTR,181.05
2025-02-10,MTR,182.0
2025-02-11,MTR,178.58
2025-02-12,MTR,176.09
2025-02-13,MTR,174.54
2025-02-14,MTR,168.82
2025-02-17,MTR,172.78
2025-02-18,MTR,173.73
2025-02-19,MTR,174.86
2025-02-20,MTR,175.04
2025-02-21,MTR,181.34
2025-02-24,MTR,180.04
2025-02-25,MTR,186.6
2025-02-26,MTR,186.32
2025-02-27,MTR,186.29
2025-02-28,MTR,190.75
2025-03-03,MTR,186.11
2025-03-04,MTR,183.89
2025-03-05,MTR,187.07
2025-03-06,MTR,188.01
2025-03-07,MTR,187.4
2025-03-10,MTR,187.15
2025-03-11,MTR,191.32
2025-03-12,MTR,192.1
2025-03-13,MTR,193.77
2025-03-14,MTR,196.73
2025-03-17,MTR,201.72
2025-03-18,MTR,206.57
2025-03-19,MTR,207.14
2025-03-20,MTR,213.42
2025-03-21,MTR,215.12
2025-03-24,MTR,211.44
2025-03-25,MTR,211.39
2025-03-26,MTR,210.07
2025-03-27,MTR,209.46
2025-03-28,MTR,209.77
2025-03-31,MTR,208.31
2025-04-01,MTR,210.01
2025-04-02,MTR,217.24
2025-04-03,MTR,219.7
2025-04-04,MTR,226.57
2025-04-07,MTR,224.98
2025-04-08,MTR,217.6
2025-04-09,MTR,213.17
2025-04-10,MTR,213.15
2025-04-11,MTR,216.13
2025-04-14,MTR,218.1
2025-04-15,MTR,222.03
2025-04-16,MTR,229.2
2025-04-17,MTR,224.56
2025-04-18,MTR,233.09
2025-04-21,MTR,227.6
2025-04-22,MTR,232.73
2025-04-23,MTR,232.06
2025-04-24,MTR,231.22
2025-04-25,MTR,231.33
2025-04-28,MTR,230.86
2025-04-29,MTR,236.94
2025-04-30,MTR,234.04
2025-05-01,MTR,227.79
2025-05-02,MTR,220.48
2025-05-05,MTR,217.14
2025-05-06,MTR,213.78
2025-05-07,MTR,213.55
2025-05-08,MTR,213.06
2025-05-09,MTR,211.34
2025-05-12,MTR,216.64
2025-05-13,MTR,216.19
2025-05-14,MTR,217.5
2025-05-15,MTR,220.74
2025-05-16,MTR,230.81
2025-05-19,MTR,230.59
2025-05-20,MTR,226.18
2025-05-21,MTR,221.31
2025-05-22,MTR,222.5
2025-05-23,MTR,228.01
2025-05-26,MTR,229.46
2025-05-27,MTR,228.95
2025-05-28,MTR,232.01
2025-05-29,MTR,227.93
2025-05-30,MTR,229.02
2025-06-02,MTR,234.01
2025-06-03,MTR,234.88
2025-06-04,MTR,238.04
2025-06-05,MTR,243.91
2025-06-06,MTR,241.86
2025-06-09,MTR,243.66
2025-06-10,MTR,246.5
2025-06-11,MTR,234.33
2025-06-12,MTR,231.04
2025-06-13,MTR,225.33
2025-06-16,MTR,225.54
2025-06-17,MTR,227.68
2025-06-18,MTR,223.83
2025-06-19,MTR,218.93
2025-06-20,MTR,217.95
2025-06-23,MTR,231.07
2025-06-24,MTR,226.65
2025-06-25,MTR,227.04
2025-06-26,MTR,224.36
2025-06-27,MTR,221.17
2025-06-30,MTR,217.64
2025-07-01,MTR,216.03
2025-07-02,MTR,216.88
2025-07-03,MTR,216.34
2025-07-04,MTR,207.0
2025-07-07,MTR,209.98
2025-07-08,MTR,214.57
2025-07-09,MTR,213.1
2025-07-10,MTR,214.31
2025-07-11,MTR,216.31
2025-07-14,MTR,221.39
2025-07-15,MTR,224.15
2025-07-16,MTR,226.62
2025-07-17,MTR,229.59
2025-07-18,MTR,232.36
2025-07-21,MTR,231.36
2025-07-22,MTR,233.37
2025-07-23,MTR,226.57
2025-07-24,MTR,220.58
2025-07-25,MTR,224.89
2025-07-28,MTR,229.5
2025-07-29,MTR,228.35
2025-07-30,MTR,227.37
2025-07-31,MTR,229.32
2025-08-01,MTR,233.2
2025-08-04,MTR,223.35
2025-08-05,MTR,223.99
2025-08-06,MTR,226.76
2025-08-07,MTR,225.51
2025-08-08,MTR,222.53
2025-08-11,MTR,217.12
2025-08-12,MTR,214.39
2025-08-13,MTR,218.91
2025-08-14,MTR,215.68
2025-08-15,MTR,218.06
2025-08-18,MTR,213.28
2025-08-19,MTR,212.47
2025-08-20,MTR,215.04
2025-08-21,MTR,214.33
2025-08-22,MTR,214.67
2025-08-25,MTR,218.95
2025-08-26,MTR,225.26
2025-08-27,MTR,224.71
2025-08-28,MTR,219.49
2025-08-29,MTR,212.52
2025-09-01,MTR,205.53
2025-09-02,MTR,206.77
2025-09-03,MTR,200.33
2025-09-04,MTR,201.27
2025-09-05,MTR,201.65
2025-09-08,MTR,195.72
2025-09-09,MTR,191.99
2025-09-10,MTR,189.34
2025-09-11,MTR,185.5
2025-09-12,MTR,187.07
2025-09-15,MTR,191.59
2025-09-16,MTR,189.08
2025-09-17,MTR,188.25
2025-09-18,MTR,188.49
2025-09-19,MTR,185.26
2025-09-22,MTR,185.11
2025-09-23,MTR,184.31
2025-09-24,MTR,176.77
2025-09-25,MTR,179.23
2025-09-26,MTR,178.57
2025-09-29,MTR,179.62
2025-09-30,MTR,184.0
2025-10-01,MTR,179.68
2025-10-02,MTR,177.8
2025-10-03,MTR,179.49
2025-10-06,MTR,171.57
2025-10-07,MTR,173.15
2025-10-08,MTR,175.05
2025-10-09,MTR,178.08
2025-10-10,MTR,178.51
2025-10-13,MTR,177.58
2025-10-14,MTR,173.72
2025-10-15,MTR,172.36
2025-10-16,MTR,171.07
2025-10-17,MTR,168.58
2025-10-20,MTR,174.51
2025-10-21,MTR,171.5
2025-10-22,MTR,173.84
2025-10-23,MTR,173.21
2025-10-24,MTR,169.09
2025-10-27,MTR,174.43
2025-10-28,MTR,177.23
2025-10-29,MTR,175.27
2025-10-30,MTR,174.65
2025-10-31,MTR,176.75
2025-11-03,MTR,171.24
2025-11-04,MTR,166.65
2025-11-05,MTR,163.97
2025-11-06,MTR,160.36
2025-11-07,MTR,158.24
2025-11-10,MTR,154.07
2025-11-11,MTR,154.8
2025-11-12,MTR,153.4
2025-11-13,MTR,156.87
2025-11-14,MTR,159.16
2025-11-17,MTR,162.67
2025-11-18,MTR,158.0
2025-11-19,MTR,156.89
2025-11-20,MTR,156.89
2025-11-21,MTR,157.87
2025-11-24,MTR,155.52
2025-11-25,MTR,156.09
2025-11-26,MTR,156.01
2025-11-27,MTR,154.92
2025-11-28,MTR,162.05
2025-12-01,MTR,160.57
2025-12-02,MTR,158.32
2025-12-03,MTR,155.9
2025-12-04,MTR,152.73
2025-12-05,MTR,152.82
2025-12-08,MTR,153.84
2025-12-09,MTR,153.54
2025-12-10,MTR,155.64
2025-12-11,MTR,154.98
2025-12-12,MTR,151.17
2025-12-15,MTR,151.6
2025-12-16,MTR,150.42
2025-12-17,MTR,149.35
2025-12-18,MTR,149.97
2025-12-19,MTR,148.11
2025-12-22,MTR,147.13
2025-12-23,MTR,143.3
2025-12-24,MTR,142.76
2025-12-25,MTR,141.99
2025-12-26,MTR,145.67
2025-12-29,MTR,141.76
2025-12-30,MTR,139.59
2025-12-31,MTR,139.92
2021-01-01,NCB,140.0
2021-01-04,NCB,139.2
2021-01-05,NCB,140.62
2021-01-06,NCB,140.79
2021-01-07,NCB,137.3
2021-01-08,NCB,136.09
2021-01-11,NCB,136.66
2021-01-12,NCB,136.64
2021-01-13,NCB,135.49
2021-01-14,NCB,137.44
2021-01-15,NCB,137.97
2021-01-18,NCB,139.36
2021-01-19,NCB,138.42
2021-01-20,NCB,140.89
2021-01-21,NCB,142.55
2021-01-22,NCB,142.35
2021-01-25,NCB,141.0
2021-01-26,NCB,141.74
2021-01-27,NCB,144.0
2021-01-28,NCB,145.85
2021-01-29,NCB,145.63
2021-02-01,NCB,144.97
2021-02-02,NCB,145.92
2021-02-03,NCB,149.01
2021-02-04,NCB,147.87
2021-02-05,NCB,145.88
2021-02-08,NCB,146.16
2021-02-09,NCB,146.07
2021-02-10,NCB,148.33
2021-02-11,NCB,146.75
2021-02-12,NCB,148.14
2021-02-15,NCB,147.99
2021-02-16,NCB,149.63
2021-02-17,NCB,150.0
2021-02-18,NCB,152.9
2021-02-19,NCB,154.39
2021-02-22,NCB,154.4
2021-02-23,NCB,154.96
2021-02-24,NCB,152.53
2021-02-25,NCB,150.5
2021-02-26,NCB,152.86
2021-03-01,NCB,154.37
2021-03-02,NCB,155.05
2021-03-03,NCB,153.58
2021-03-04,NCB,156.09
2021-03-05,NCB,157.25
2021-03-08,NCB,158.15
2021-03-09,NCB,158.64
2021-03-10,NCB,160.03
2021-03-11,NCB,158.58
2021-03-12,NCB,158.3
2021-03-15,NCB,159.66
2021-03-16,NCB,157.37
2021-03-17,NCB,154.66
2021-03-18,NCB,154.66
2021-03-19,NCB,155.08
2021-03-22,NCB,156.46
2021-03-23,NCB,158.91
2021-03-24,NCB,159.34
2021-03-25,NCB,161.94
2021-03-26,NCB,160.44
2021-03-29,NCB,156.65
2021-03-30,NCB,158.91
2021-03-31,NCB,158.52
2021-04-01,NCB,157.41
2021-04-02,NCB,156.66
2021-04-05,NCB,160.29
2021-04-06,NCB,160.72
2021-04-07,NCB,160.39
2021-04-08,NCB,159.32
2021-04-09,NCB,157.69
2021-04-12,NCB,157.62
2021-04-13,NCB,157.54
2021-04-14,NCB,156.6
2021-04-15,NCB,157.58
2021-04-16,NCB,157.21
2021-04-19,NCB,158.17
2021-04-20,NCB,158.54
2021-04-21,NCB,157.6
2021-04-22,NCB,158.42
2021-04-23,NCB,159.9
2021-04-26,NCB,158.09
2021-04-27,NCB,158.66
2021-04-28,NCB,159.11
2021-04-29,NCB,159.91
2021-04-30,NCB,161.55
2021-05-03,NCB,161.17
2021-05-04,NCB,158.79
2021-05-05,NCB,159.78
2021-05-06,NCB,160.91
2021-05-07,NCB,161.86
2021-05-10,NCB,156.81
2021-05-11,NCB,157.77
2021-05-12,NCB,156.06
2021-05-13,NCB,155.77
2021-05-14,NCB,157.4
2021-05-17,NCB,155.84
2021-05-18,NCB,155.59
2021-05-19,NCB,156.22
2021-05-20,NCB,155.53
2021-05-21,NCB,155.49
2021-05-24,NCB,156.01
2021-05-25,NCB,154.32
2021-05-26,NCB,157.8
2021-05-27,NCB,157.64
2021-05-28,NCB,158.56
2021-05-31,NCB,158.3
2021-06-01,NCB,159.63
2021-06-02,NCB,159.15
2021-06-03,NCB,157.69
2021-06-04,NCB,159.28
2021-06-07,NCB,161.41
2021-06-08,NCB,165.33
